start_ship,end_ship,path_length,total_distance,complete_path
F7C Hornet Mk II,Spartan,2,1.7320508075688772,F7C Hornet Mk II -> Spartan
F7C Hornet Mk II,SRV,2,2.0,F7C Hornet Mk II -> SRV
F7C Hornet Mk II,Starfarer,2,2.591193878173865,F7C Hornet Mk II -> Starfarer
F7C Hornet Mk II,Starfarer Gemini,2,2.581988897471611,F7C Hornet Mk II -> Starfarer Gemini
F7C Hornet Mk II,Starlancer MAX,2,2.345207879911715,F7C Hornet Mk II -> Starlancer MAX
F7C Hornet Mk II,Starlancer TAC,2,2.581988897471611,F7C Hornet Mk II -> Starlancer TAC
F7C Hornet Mk II,Storm,2,2.0,F7C Hornet Mk II -> Storm
F7C Hornet Mk II,Storm AA,2,2.0,F7C Hornet Mk II -> Storm AA
F7C Hornet Mk II,STV,2,2.449489742783178,F7C Hornet Mk II -> STV
F7C Hornet Mk II,Talon,2,1.7320508075688772,F7C Hornet Mk II -> Talon
F7C Hornet Mk II,Ursa,2,2.309401076758503,F7C Hornet Mk II -> Ursa
F7C Hornet Mk II,Talon Shrike,2,1.7320508075688772,F7C Hornet Mk II -> Talon Shrike
F7C Hornet Mk II,Terrapin,2,1.7320508075688772,F7C Hornet Mk II -> Terrapin
F7C Hornet Mk II,Terrapin Medic,2,1.4142135623730951,F7C Hornet Mk II -> Terrapin Medic
F7C Hornet Mk II,Ursa,2,2.309401076758503,F7C Hornet Mk II -> Ursa
F7C Hornet Mk II,Ursa Medivac,2,2.309401076758503,F7C Hornet Mk II -> Ursa Medivac
F7C Hornet Mk II,Valkyrie,2,2.1447610589527217,F7C Hornet Mk II -> Valkyrie
F7C Hornet Mk II,Vanguard Harbinger,2,2.23606797749979,F7C Hornet Mk II -> Vanguard Harbinger
F7C Hornet Mk II,Vanguard Hoplite,2,2.23606797749979,F7C Hornet Mk II -> Vanguard Hoplite
F7C Hornet Mk II,Vanguard Sentinel,2,2.23606797749979,F7C Hornet Mk II -> Vanguard Sentinel
F7C Hornet Mk II,Vanguard Warden,2,2.23606797749979,F7C Hornet Mk II -> Vanguard Warden
F7C Hornet Mk II,Vulcan,2,2.70801280154532,F7C Hornet Mk II -> Vulcan
F7C Hornet Mk II,Vulture,2,2.0,F7C Hornet Mk II -> Vulture
F7C Hornet Mk II,X1,2,2.0,F7C Hornet Mk II -> X1
F7C Hornet Mk II,X1 Force,2,2.0,F7C Hornet Mk II -> X1 Force
F7C Hornet Mk II,X1 Velocity,2,2.0,F7C Hornet Mk II -> X1 Velocity
F7C Hornet Mk II,Zeus CL Mk II,2,2.309401076758503,F7C Hornet Mk II -> Zeus CL Mk II
F7C Hornet Mk II,Zeus ES Mk II,2,2.309401076758503,F7C Hornet Mk II -> Zeus ES Mk II
F7C-M Super Hornet,100i,2,2.449489742783178,F7C-M Super Hornet -> 100i
F7C-M Super Hornet,125a,2,2.449489742783178,F7C-M Super Hornet -> 125a
F7C-M Super Hornet,135c,2,2.449489742783178,F7C-M Super Hornet -> 135c
F7C-M Super Hornet,300i,2,2.23606797749979,F7C-M Super Hornet -> 300i
F7C-M Super Hornet,315p,2,2.23606797749979,F7C-M Super Hornet -> 315p
F7C-M Super Hornet,325a,2,2.0,F7C-M Super Hornet -> 325a
F7C-M Super Hornet,350r,2,2.23606797749979,F7C-M Super Hornet -> 350r
F7C-M Super Hornet,400i,2,2.3804761428476167,F7C-M Super Hornet -> 400i
F7C-M Super Hornet,600i Explorer,2,2.4899799195977463,F7C-M Super Hornet -> 600i Explorer
F7C-M Super Hornet,600i Touring,2,2.4899799195977463,F7C-M Super Hornet -> 600i Touring
F7C-M Super Hornet,85X,2,2.0,F7C-M Super Hornet -> 85X
F7C-M Super Hornet,890 Jump,2,2.5495097567963922,F7C-M Super Hornet -> 890 Jump
F7C-M Super Hornet,A1 Spirit,2,1.7320508075688772,F7C-M Super Hornet -> A1 Spirit
F7C-M Super Hornet,A2 Hercules,2,2.345207879911715,F7C-M Super Hornet -> A2 Hercules
F7C-M Super Hornet,Apollo Medivac,2,2.23606797749979,F7C-M Super Hornet -> Apollo Medivac
F7C-M Super Hornet,Apollo Triage,2,2.23606797749979,F7C-M Super Hornet -> Apollo Triage
F7C-M Super Hornet,Ares Star Fighter Inferno,2,2.23606797749979,F7C-M Super Hornet -> Ares Star Fighter Inferno
F7C-M Super Hornet,Ares Star Fighter Ion,2,2.23606797749979,F7C-M Super Hornet -> Ares Star Fighter Ion
F7C-M Super Hornet,Arrastra,2,2.6832815729997477,F7C-M Super Hornet -> Arrastra
F7C-M Super Hornet,Arrow,2,2.0,F7C-M Super Hornet -> Arrow
F7C-M Super Hornet,ATLS,2,2.449489742783178,F7C-M Super Hornet -> ATLS
F7C-M Super Hornet,Aurora CL,2,2.23606797749979,F7C-M Super Hornet -> Aurora CL
F7C-M Super Hornet,Aurora ES,2,2.23606797749979,F7C-M Super Hornet -> Aurora ES
F7C-M Super Hornet,Aurora LN,2,2.23606797749979,F7C-M Super Hornet -> Aurora LN
F7C-M Super Hornet,Aurora LX,2,2.23606797749979,F7C-M Super Hornet -> Aurora LX
F7C-M Super Hornet,Aurora MR,2,2.23606797749979,F7C-M Super Hornet -> Aurora MR
F7C-M Super Hornet,Avenger Stalker,2,2.23606797749979,F7C-M Super Hornet -> Avenger Stalker
F7C-M Super Hornet,Avenger Titan,2,2.23606797749979,F7C-M Super Hornet -> Avenger Titan
F7C-M Super Hornet,Avenger Warlock,2,2.23606797749979,F7C-M Super Hornet -> Avenger Warlock
F7C-M Super Hornet,Ballista,2,1.4142135623730951,F7C-M Super Hornet -> Ballista
F7C-M Super Hornet,Blade,2,2.23606797749979,F7C-M Super Hornet -> Blade
F7C-M Super Hornet,Buccaneer,2,2.23606797749979,F7C-M Super Hornet -> Buccaneer
F7C-M Super Hornet,C1 Spirit,2,2.0,F7C-M Super Hornet -> C1 Spirit
F7C-M Super Hornet,C2 Hercules,2,2.0,F7C-M Super Hornet -> C2 Hercules
F7C-M Super Hornet,C8 Pisces,2,2.1602468994692865,F7C-M Super Hornet -> C8 Pisces
F7C-M Super Hornet,C8R Pisces,2,1.7320508075688772,F7C-M Super Hornet -> C8R Pisces
F7C-M Super Hornet,C8X Pisces Expedition,2,2.1602468994692865,F7C-M Super Hornet -> C8X Pisces Expedition
F7C-M Super Hornet,Carrack,2,2.309401076758503,F7C-M Super Hornet -> Carrack
F7C-M Super Hornet,Caterpillar,2,2.449489742783178,F7C-M Super Hornet -> Caterpillar
F7C-M Super Hornet,Centurion,2,1.7320508075688772,F7C-M Super Hornet -> Centurion
F7C-M Super Hornet,Constellation Andromeda,2,2.449489742783178,F7C-M Super Hornet -> Constellation Andromeda
F7C-M Super Hornet,Constellation Aquila,2,2.449489742783178,F7C-M Super Hornet -> Constellation Aquila
F7C-M Super Hornet,Constellation Phoenix,2,2.449489742783178,F7C-M Super Hornet -> Constellation Phoenix
F7C-M Super Hornet,Constellation Taurus,2,2.449489742783178,F7C-M Super Hornet -> Constellation Taurus
F7C-M Super Hornet,Corsair,2,2.449489742783178,F7C-M Super Hornet -> Corsair
F7C-M Super Hornet,Crucible,2,2.5495097567963922,F7C-M Super Hornet -> Crucible
F7C-M Super Hornet,CSV-SM,2,2.449489742783178,F7C-M Super Hornet -> CSV-SM
F7C-M Super Hornet,Cutlass Black,2,2.1602468994692865,F7C-M Super Hornet -> Cutlass Black
F7C-M Super Hornet,Cutlass Blue,2,2.1602468994692865,F7C-M Super Hornet -> Cutlass Blue
F7C-M Super Hornet,Cutlass Red,2,2.0,F7C-M Super Hornet -> Cutlass Red
F7C-M Super Hornet,Cutlass Steel,2,2.1602468994692865,F7C-M Super Hornet -> Cutlass Steel
F7C-M Super Hornet,Cutter,2,2.449489742783178,F7C-M Super Hornet -> Cutter
F7C-M Super Hornet,Cutter Rambler,2,2.449489742783178,F7C-M Super Hornet -> Cutter Rambler
F7C-M Super Hornet,Cutter Scout,2,2.449489742783178,F7C-M Super Hornet -> Cutter Scout
F7C-M Super Hornet,Cyclone,2,2.0,F7C-M Super Hornet -> Cyclone
F7C-M Super Hornet,Cyclone AA,2,2.0,F7C-M Super Hornet -> Cyclone AA
F7C-M Super Hornet,Cyclone MT,2,2.3804761428476167,F7C-M Super Hornet -> Cyclone MT
F7C-M Super Hornet,Cyclone RC,2,2.0,F7C-M Super Hornet -> Cyclone RC
F7C-M Super Hornet,Cyclone RN,2,2.0,F7C-M Super Hornet -> Cyclone RN
F7C-M Super Hornet,Cyclone TR,2,2.3804761428476167,F7C-M Super Hornet -> Cyclone TR
F7C-M Super Hornet,Defender,2,1.7320508075688772,F7C-M Super Hornet -> Defender
F7C-M Super Hornet,Dragonfly,2,2.0,F7C-M Super Hornet -> Dragonfly
F7C-M Super Hornet,E1 Spirit,2,2.23606797749979,F7C-M Super Hornet -> E1 Spirit
F7C-M Super Hornet,Eclipse,2,2.23606797749979,F7C-M Super Hornet -> Eclipse
F7C-M Super Hornet,Endeavor,2,2.6832815729997477,F7C-M Super Hornet -> Endeavor
F7C-M Super Hornet,Expanse,2,2.6457513110645907,F7C-M Super Hornet -> Expanse
F7C-M Super Hornet,F7A Hornet Mk I,2,1.7320508075688772,F7C-M Super Hornet -> F7A Hornet Mk I
F7C-M Super Hornet,F7A Hornet Mk II,2,2.0,F7C-M Super Hornet -> F7A Hornet Mk II
F7C-M Super Hornet,F7C Hornet Mk I,2,1.4142135623730951,F7C-M Super Hornet -> F7C Hornet Mk I
F7C-M Super Hornet,F7C Hornet Mk II,2,1.7320508075688772,F7C-M Super Hornet -> F7C Hornet Mk II
F7C-M Super Hornet,F7C-M Super Hornet,1,0.0,F7C-M Super Hornet
F7C-M Super Hornet,F7C-R Hornet Tracker,2,1.7320508075688772,F7C-M Super Hornet -> F7C-R Hornet Tracker
F7C-M Super Hornet,F7C-R Hornet Tracker Mk II,2,2.0,F7C-M Super Hornet -> F7C-R Hornet Tracker Mk II
F7C-M Super Hornet,F7C-S Hornet Ghost,2,1.7320508075688772,F7C-M Super Hornet -> F7C-S Hornet Ghost
F7C-M Super Hornet,F7C-S Hornet Ghost Mk II,2,2.0,F7C-M Super Hornet -> F7C-S Hornet Ghost Mk II
F7C-M Super Hornet,F8C Lightning,2,2.0,F7C-M Super Hornet -> F8C Lightning
F7C-M Super Hornet,Freelancer,2,2.449489742783178,F7C-M Super Hornet -> Freelancer
F7C-M Super Hornet,Freelancer DUR,2,2.449489742783178,F7C-M Super Hornet -> Freelancer DUR
F7C-M Super Hornet,Freelancer MAX,2,2.449489742783178,F7C-M Super Hornet -> Freelancer MAX
F7C-M Super Hornet,Freelancer MIS,2,2.23606797749979,F7C-M Super Hornet -> Freelancer MIS
F7C-M Super Hornet,Fury,2,2.23606797749979,F7C-M Super Hornet -> Fury
F7C-M Super Hornet,Fury LX,2,2.449489742783178,F7C-M Super Hornet -> Fury LX
F7C-M Super Hornet,Fury MX,2,2.23606797749979,F7C-M Super Hornet -> Fury MX
F7C-M Super Hornet,G12,2,2.23606797749979,F7C-M Super Hornet -> G12
F7C-M Super Hornet,G12a,2,2.23606797749979,F7C-M Super Hornet -> G12a
F7C-M Super Hornet,G12r,2,2.23606797749979,F7C-M Super Hornet -> G12r
F7C-M Super Hornet,Galaxy,2,2.70801280154532,F7C-M Super Hornet -> Galaxy
F7C-M Super Hornet,Genesis,2,2.7386127875258306,F7C-M Super Hornet -> Genesis
F7C-M Super Hornet,Gladiator,2,1.4142135623730951,F7C-M Super Hornet -> Gladiator
F7C-M Super Hornet,Gladius,2,2.23606797749979,F7C-M Super Hornet -> Gladius
F7C-M Super Hornet,Glaive,2,1.7320508075688772,F7C-M Super Hornet -> Glaive
F7C-M Super Hornet,Guardian,2,2.23606797749979,F7C-M Super Hornet -> Guardian
F7C-M Super Hornet,Guardian QI,2,2.23606797749979,F7C-M Super Hornet -> Guardian QI
F7C-M Super Hornet,Hammerhead,2,2.3570226039551585,F7C-M Super Hornet -> Hammerhead
F7C-M Super Hornet,Hawk,2,2.0,F7C-M Super Hornet -> Hawk
F7C-M Super Hornet,Herald,2,2.449489742783178,F7C-M Super Hornet -> Herald
F7C-M Super Hornet,HoverQuad,2,2.449489742783178,F7C-M Super Hornet -> HoverQuad
F7C-M Super Hornet,Hull A,2,2.449489742783178,F7C-M Super Hornet -> Hull A
F7C-M Super Hornet,Hull B,2,2.6457513110645907,F7C-M Super Hornet -> Hull B
F7C-M Super Hornet,Hull C,2,2.449489742783178,F7C-M Super Hornet -> Hull C
F7C-M Super Hornet,Hull D,2,2.6832815729997477,F7C-M Super Hornet -> Hull D
F7C-M Super Hornet,Hull E,2,2.6832815729997477,F7C-M Super Hornet -> Hull E
F7C-M Super Hornet,Hurricane,2,1.4142135623730951,F7C-M Super Hornet -> Hurricane
F7C-M Super Hornet,Idris-M,2,2.618614682831909,F7C-M Super Hornet -> Idris-M
F7C-M Super Hornet,Idris-P,2,2.618614682831909,F7C-M Super Hornet -> Idris-P
F7C-M Super Hornet,Intrepid,2,2.449489742783178,F7C-M Super Hornet -> Intrepid
F7C-M Super Hornet,Ironclad,2,2.70801280154532,F7C-M Super Hornet -> Ironclad
F7C-M Super Hornet,Ironclad Assault,2,2.516611478423583,F7C-M Super Hornet -> Ironclad Assault
F7C-M Super Hornet,Javelin,2,2.6362852652928135,F7C-M Super Hornet -> Javelin
F7C-M Super Hornet,Khartu-Al,2,2.23606797749979,F7C-M Super Hornet -> Khartu-Al
F7C-M Super Hornet,Kraken,2,2.756809750418044,F7C-M Super Hornet -> Kraken
F7C-M Super Hornet,Kraken Privateer,2,2.756809750418044,F7C-M Super Hornet -> Kraken Privateer
F7C-M Super Hornet,Legionnaire,2,1.7320508075688772,F7C-M Super Hornet -> Legionnaire
F7C-M Super Hornet,Liberator,2,2.0,F7C-M Super Hornet -> Liberator
F7C-M Super Hornet,Lynx,2,2.0,F7C-M Super Hornet -> Lynx
F7C-M Super Hornet,M2 Hercules,2,2.1602468994692865,F7C-M Super Hornet -> M2 Hercules
F7C-M Super Hornet,M50,2,2.23606797749979,F7C-M Super Hornet -> M50
F7C-M Super Hornet,Mantis,2,2.23606797749979,F7C-M Super Hornet -> Mantis
F7C-M Super Hornet,Merchantman,2,2.7386127875258306,F7C-M Super Hornet -> Merchantman
F7C-M Super Hornet,Mercury,2,2.3804761428476167,F7C-M Super Hornet -> Mercury
F7C-M Super Hornet,MOLE,2,2.449489742783178,F7C-M Super Hornet -> MOLE
F7C-M Super Hornet,MPUV Cargo,2,2.449489742783178,F7C-M Super Hornet -> MPUV Cargo
F7C-M Super Hornet,MPUV Personnel,2,2.449489742783178,F7C-M Super Hornet -> MPUV Personnel
F7C-M Super Hornet,MPUV Tractor,2,2.449489742783178,F7C-M Super Hornet -> MPUV Tractor
F7C-M Super Hornet,Mule,2,2.449489742783178,F7C-M Super Hornet -> Mule
F7C-M Super Hornet,Mustang Alpha,2,2.23606797749979,F7C-M Super Hornet -> Mustang Alpha
F7C-M Super Hornet,Mustang Beta,2,2.23606797749979,F7C-M Super Hornet -> Mustang Beta
F7C-M Super Hornet,Mustang Delta,2,2.0,F7C-M Super Hornet -> Mustang Delta
F7C-M Super Hornet,Mustang Gamma,2,2.23606797749979,F7C-M Super Hornet -> Mustang Gamma
F7C-M Super Hornet,Mustang Omega,2,2.23606797749979,F7C-M Super Hornet -> Mustang Omega
F7C-M Super Hornet,Nautilus,2,2.5495097567963922,F7C-M Super Hornet -> Nautilus
F7C-M Super Hornet,Nomad,2,2.449489742783178,F7C-M Super Hornet -> Nomad
F7C-M Super Hornet,Nova,2,2.3804761428476167,F7C-M Super Hornet -> Nova
F7C-M Super Hornet,Nox,2,2.449489742783178,F7C-M Super Hornet -> Nox
F7C-M Super Hornet,Odyssey,2,2.6457513110645907,F7C-M Super Hornet -> Odyssey
F7C-M Super Hornet,Orion,2,2.7255405754769875,F7C-M Super Hornet -> Orion
F7C-M Super Hornet,P-52 Merlin,2,2.23606797749979,F7C-M Super Hornet -> P-52 Merlin
F7C-M Super Hornet,P-72 Archimedes,2,2.449489742783178,F7C-M Super Hornet -> P-72 Archimedes
F7C-M Super Hornet,Paladin,2,2.23606797749979,F7C-M Super Hornet -> Paladin
F7C-M Super Hornet,Perseus,2,2.516611478423583,F7C-M Super Hornet -> Perseus
F7C-M Super Hornet,Pioneer,2,2.7386127875258306,F7C-M Super Hornet -> Pioneer
F7C-M Super Hornet,Polaris,2,2.3804761428476167,F7C-M Super Hornet -> Polaris
F7C-M Super Hornet,Prospector,2,2.449489742783178,F7C-M Super Hornet -> Prospector
F7C-M Super Hornet,Prowler,2,1.7320508075688772,F7C-M Super Hornet -> Prowler
F7C-M Super Hornet,PTV,2,2.0,F7C-M Super Hornet -> PTV
F7C-M Super Hornet,Pulse,2,2.449489742783178,F7C-M Super Hornet -> Pulse
F7C-M Super Hornet,Pulse LX,2,2.449489742783178,F7C-M Super Hornet -> Pulse LX
F7C-M Super Hornet,RAFT,2,2.0,F7C-M Super Hornet -> RAFT
F7C-M Super Hornet,Railen,2,2.6457513110645907,F7C-M Super Hornet -> Railen
F7C-M Super Hornet,Ranger CV,2,2.6457513110645907,F7C-M Super Hornet -> Ranger CV
F7C-M Super Hornet,Ranger RC,2,2.6457513110645907,F7C-M Super Hornet -> Ranger RC
F7C-M Super Hornet,Ranger TR,2,2.6457513110645907,F7C-M Super Hornet -> Ranger TR
F7C-M Super Hornet,Razor,2,2.449489742783178,F7C-M Super Hornet -> Razor
F7C-M Super Hornet,Razor EX,2,2.449489742783178,F7C-M Super Hornet -> Razor EX
F7C-M Super Hornet,Razor LX,2,2.449489742783178,F7C-M Super Hornet -> Razor LX
F7C-M Super Hornet,Reclaimer,2,2.4899799195977463,F7C-M Super Hornet -> Reclaimer
F7C-M Super Hornet,Redeemer,2,2.23606797749979,F7C-M Super Hornet -> Redeemer
F7C-M Super Hornet,Reliant Kore,2,2.0,F7C-M Super Hornet -> Reliant Kore
F7C-M Super Hornet,Reliant Mako,2,2.0,F7C-M Super Hornet -> Reliant Mako
F7C-M Super Hornet,Reliant Sen,2,2.0,F7C-M Super Hornet -> Reliant Sen
F7C-M Super Hornet,Reliant Tana,2,1.7320508075688772,F7C-M Super Hornet -> Reliant Tana
F7C-M Super Hornet,Retaliator,2,2.32992949004287,F7C-M Super Hornet -> Retaliator
F7C-M Super Hornet,ROC,2,2.449489742783178,F7C-M Super Hornet -> ROC
F7C-M Super Hornet,ROC-DS,2,2.0,F7C-M Super Hornet -> ROC-DS
F7C-M Super Hornet,Sabre,2,2.23606797749979,F7C-M Super Hornet -> Sabre
F7C-M Super Hornet,Sabre Firebird,2,2.0,F7C-M Super Hornet -> Sabre Firebird
F7C-M Super Hornet,Sabre Peregrine,2,2.449489742783178,F7C-M Super Hornet -> Sabre Peregrine
F7C-M Super Hornet,Sabre Raven,2,2.23606797749979,F7C-M Super Hornet -> Sabre Raven
F7C-M Super Hornet,San'tok.yāi,2,2.0,F7C-M Super Hornet -> San'tok.yāi
F7C-M Super Hornet,Scorpius,2,1.7320508075688772,F7C-M Super Hornet -> Scorpius
F7C-M Super Hornet,Scorpius Antares,2,1.7320508075688772,F7C-M Super Hornet -> Scorpius Antares
F7C-M Super Hornet,Scythe,2,2.0,F7C-M Super Hornet -> Scythe
F7C-M Super Hornet,Spartan,2,2.23606797749979,F7C-M Super Hornet -> Spartan
F7C-M Super Hornet,SRV,2,2.449489742783178,F7C-M Super Hornet -> SRV
F7C-M Super Hornet,Starfarer,2,2.53546276418555,F7C-M Super Hornet -> Starfarer
F7C-M Super Hornet,Starfarer Gemini,2,2.516611478423583,F7C-M Super Hornet -> Starfarer Gemini
F7C-M Super Hornet,Starlancer MAX,2,2.449489742783178,F7C-M Super Hornet -> Starlancer MAX
F7C-M Super Hornet,Starlancer TAC,2,2.516611478423583,F7C-M Super Hornet -> Starlancer TAC
F7C-M Super Hornet,Storm,2,2.449489742783178,F7C-M Super Hornet -> Storm
F7C-M Super Hornet,Storm AA,2,2.449489742783178,F7C-M Super Hornet -> Storm AA
F7C-M Super Hornet,STV,2,2.0,F7C-M Super Hornet -> STV
F7C-M Super Hornet,Talon,2,2.23606797749979,F7C-M Super Hornet -> Talon
F7C-M Super Hornet,Ursa,2,2.3804761428476167,F7C-M Super Hornet -> Ursa
F7C-M Super Hornet,Talon Shrike,2,2.23606797749979,F7C-M Super Hornet -> Talon Shrike
F7C-M Super Hornet,Terrapin,2,2.23606797749979,F7C-M Super Hornet -> Terrapin
F7C-M Super Hornet,Terrapin Medic,2,2.23606797749979,F7C-M Super Hornet -> Terrapin Medic
F7C-M Super Hornet,Ursa,2,2.3804761428476167,F7C-M Super Hornet -> Ursa
F7C-M Super Hornet,Ursa Medivac,2,2.3804761428476167,F7C-M Super Hornet -> Ursa Medivac
F7C-M Super Hornet,Valkyrie,2,2.04939015319192,F7C-M Super Hornet -> Valkyrie
F7C-M Super Hornet,Vanguard Harbinger,2,1.7320508075688772,F7C-M Super Hornet -> Vanguard Harbinger
F7C-M Super Hornet,Vanguard Hoplite,2,1.7320508075688772,F7C-M Super Hornet -> Vanguard Hoplite
F7C-M Super Hornet,Vanguard Sentinel,2,1.7320508075688772,F7C-M Super Hornet -> Vanguard Sentinel
F7C-M Super Hornet,Vanguard Warden,2,1.7320508075688772,F7C-M Super Hornet -> Vanguard Warden
F7C-M Super Hornet,Vulcan,2,2.581988897471611,F7C-M Super Hornet -> Vulcan
F7C-M Super Hornet,Vulture,2,2.449489742783178,F7C-M Super Hornet -> Vulture
F7C-M Super Hornet,X1,2,2.449489742783178,F7C-M Super Hornet -> X1
F7C-M Super Hornet,X1 Force,2,2.449489742783178,F7C-M Super Hornet -> X1 Force
F7C-M Super Hornet,X1 Velocity,2,2.449489742783178,F7C-M Super Hornet -> X1 Velocity
F7C-M Super Hornet,Zeus CL Mk II,2,2.3804761428476167,F7C-M Super Hornet -> Zeus CL Mk II
F7C-M Super Hornet,Zeus ES Mk II,2,2.3804761428476167,F7C-M Super Hornet -> Zeus ES Mk II
F7C-R Hornet Tracker,100i,2,2.0,F7C-R Hornet Tracker -> 100i
F7C-R Hornet Tracker,125a,2,2.0,F7C-R Hornet Tracker -> 125a
F7C-R Hornet Tracker,135c,2,2.0,F7C-R Hornet Tracker -> 135c
F7C-R Hornet Tracker,300i,2,1.7320508075688772,F7C-R Hornet Tracker -> 300i
F7C-R Hornet Tracker,315p,2,1.4142135623730951,F7C-R Hornet Tracker -> 315p
F7C-R Hornet Tracker,325a,2,1.4142135623730951,F7C-R Hornet Tracker -> 325a
F7C-R Hornet Tracker,350r,2,1.7320508075688772,F7C-R Hornet Tracker -> 350r
F7C-R Hornet Tracker,400i,2,2.516611478423583,F7C-R Hornet Tracker -> 400i
F7C-R Hornet Tracker,600i Explorer,2,2.569046515733026,F7C-R Hornet Tracker -> 600i Explorer
F7C-R Hornet Tracker,600i Touring,2,2.569046515733026,F7C-R Hornet Tracker -> 600i Touring
F7C-R Hornet Tracker,85X,2,2.449489742783178,F7C-R Hornet Tracker -> 85X
F7C-R Hornet Tracker,890 Jump,2,2.598076211353316,F7C-R Hornet Tracker -> 890 Jump
F7C-R Hornet Tracker,A1 Spirit,2,2.23606797749979,F7C-R Hornet Tracker -> A1 Spirit
F7C-R Hornet Tracker,A2 Hercules,2,2.3979157616563596,F7C-R Hornet Tracker -> A2 Hercules
F7C-R Hornet Tracker,Apollo Medivac,2,2.6457513110645907,F7C-R Hornet Tracker -> Apollo Medivac
F7C-R Hornet Tracker,Apollo Triage,2,2.6457513110645907,F7C-R Hornet Tracker -> Apollo Triage
F7C-R Hornet Tracker,Ares Star Fighter Inferno,2,1.7320508075688772,F7C-R Hornet Tracker -> Ares Star Fighter Inferno
F7C-R Hornet Tracker,Ares Star Fighter Ion,2,1.7320508075688772,F7C-R Hornet Tracker -> Ares Star Fighter Ion
F7C-R Hornet Tracker,Arrastra,2,2.756809750418044,F7C-R Hornet Tracker -> Arrastra
F7C-R Hornet Tracker,Arrow,2,1.4142135623730951,F7C-R Hornet Tracker -> Arrow
F7C-R Hornet Tracker,ATLS,2,2.0,F7C-R Hornet Tracker -> ATLS
F7C-R Hornet Tracker,Aurora CL,2,1.7320508075688772,F7C-R Hornet Tracker -> Aurora CL
F7C-R Hornet Tracker,Aurora ES,2,1.7320508075688772,F7C-R Hornet Tracker -> Aurora ES
F7C-R Hornet Tracker,Aurora LN,2,1.7320508075688772,F7C-R Hornet Tracker -> Aurora LN
F7C-R Hornet Tracker,Aurora LX,2,1.4142135623730951,F7C-R Hornet Tracker -> Aurora LX
F7C-R Hornet Tracker,Aurora MR,2,1.7320508075688772,F7C-R Hornet Tracker -> Aurora MR
F7C-R Hornet Tracker,Avenger Stalker,2,1.7320508075688772,F7C-R Hornet Tracker -> Avenger Stalker
F7C-R Hornet Tracker,Avenger Titan,2,1.7320508075688772,F7C-R Hornet Tracker -> Avenger Titan
F7C-R Hornet Tracker,Avenger Warlock,2,1.7320508075688772,F7C-R Hornet Tracker -> Avenger Warlock
F7C-R Hornet Tracker,Ballista,2,2.0,F7C-R Hornet Tracker -> Ballista
F7C-R Hornet Tracker,Blade,2,1.7320508075688772,F7C-R Hornet Tracker -> Blade
F7C-R Hornet Tracker,Buccaneer,2,1.7320508075688772,F7C-R Hornet Tracker -> Buccaneer
F7C-R Hornet Tracker,C1 Spirit,2,2.449489742783178,F7C-R Hornet Tracker -> C1 Spirit
F7C-R Hornet Tracker,C2 Hercules,2,2.449489742783178,F7C-R Hornet Tracker -> C2 Hercules
F7C-R Hornet Tracker,C8 Pisces,2,2.309401076758503,F7C-R Hornet Tracker -> C8 Pisces
F7C-R Hornet Tracker,C8R Pisces,2,2.23606797749979,F7C-R Hornet Tracker -> C8R Pisces
F7C-R Hornet Tracker,C8X Pisces Expedition,2,2.309401076758503,F7C-R Hornet Tracker -> C8X Pisces Expedition
F7C-R Hornet Tracker,Carrack,2,2.3804761428476167,F7C-R Hornet Tracker -> Carrack
F7C-R Hornet Tracker,Caterpillar,2,2.5495097567963922,F7C-R Hornet Tracker -> Caterpillar
F7C-R Hornet Tracker,Centurion,2,2.23606797749979,F7C-R Hornet Tracker -> Centurion
F7C-R Hornet Tracker,Constellation Andromeda,2,2.5495097567963922,F7C-R Hornet Tracker -> Constellation Andromeda
F7C-R Hornet Tracker,Constellation Aquila,2,2.5495097567963922,F7C-R Hornet Tracker -> Constellation Aquila
F7C-R Hornet Tracker,Constellation Phoenix,2,2.5495097567963922,F7C-R Hornet Tracker -> Constellation Phoenix
F7C-R Hornet Tracker,Constellation Taurus,2,2.5495097567963922,F7C-R Hornet Tracker -> Constellation Taurus
F7C-R Hornet Tracker,Corsair,2,2.5495097567963922,F7C-R Hornet Tracker -> Corsair
F7C-R Hornet Tracker,Crucible,2,2.598076211353316,F7C-R Hornet Tracker -> Crucible
F7C-R Hornet Tracker,CSV-SM,2,2.0,F7C-R Hornet Tracker -> CSV-SM
F7C-R Hornet Tracker,Cutlass Black,2,2.309401076758503,F7C-R Hornet Tracker -> Cutlass Black
F7C-R Hornet Tracker,Cutlass Blue,2,2.309401076758503,F7C-R Hornet Tracker -> Cutlass Blue
F7C-R Hornet Tracker,Cutlass Red,2,2.449489742783178,F7C-R Hornet Tracker -> Cutlass Red
F7C-R Hornet Tracker,Cutlass Steel,2,2.309401076758503,F7C-R Hornet Tracker -> Cutlass Steel
F7C-R Hornet Tracker,Cutter,2,2.0,F7C-R Hornet Tracker -> Cutter
F7C-R Hornet Tracker,Cutter Rambler,2,2.0,F7C-R Hornet Tracker -> Cutter Rambler
F7C-R Hornet Tracker,Cutter Scout,2,2.0,F7C-R Hornet Tracker -> Cutter Scout
F7C-R Hornet Tracker,Cyclone,2,2.449489742783178,F7C-R Hornet Tracker -> Cyclone
